model,idx,source,true_label,ood_score,pred_label,correct
AA-only (before retrain),449,AA_pure,ID,0.422198,ID,1
AA-only (before retrain),450,AA_pure,ID,0.682734,ID,1
AA-only (before retrain),451,AA_pure,ID,0.441129,ID,1
AA-only (before retrain),452,AA_pure,ID,0.384315,ID,1
AA-only (before retrain),453,AA_pure,ID,0.411639,ID,1
AA-only (before retrain),454,AA_pure,ID,0.500034,ID,1
AA-only (before retrain),455,AA_pure,ID,0.672718,ID,1
AA-only (before retrain),456,AA_pure,ID,0.597592,ID,1
AA-only (before retrain),457,AA_pure,ID,0.750457,ID,1
AA-only (before retrain),458,AA_pure,ID,0.462119,ID,1
AA-only (before retrain),459,AA_pure,ID,0.494993,ID,1
AA-only (before retrain),460,AA_pure,ID,0.506722,ID,1
AA-only (before retrain),461,AA_pure,ID,0.450827,ID,1
AA-only (before retrain),462,AA_pure,ID,0.473681,ID,1
AA-only (before retrain),463,AA_pure,ID,0.517864,ID,1
AA-only (before retrain),464,AA_pure,ID,0.586052,ID,1
AA-only (before retrain),465,AA_pure,ID,0.619431,ID,1
AA-only (before retrain),466,AA_pure,ID,0.695549,ID,1
AA-only (before retrain),467,AA_pure,ID,0.500876,ID,1
AA-only (before retrain),468,AA_pure,ID,0.442132,ID,1
AA-only (before retrain),469,AA_pure,ID,0.546912,ID,1
AA-only (before retrain),470,AA_pure,ID,0.618318,ID,1
AA-only (before retrain),471,AA_pure,ID,0.450608,ID,1
AA-only (before retrain),472,AA_pure,ID,0.513265,ID,1
AA-only (before retrain),473,AA_pure,ID,0.383431,ID,1
AA-only (before retrain),474,AA_pure,ID,0.391749,ID,1
AA-only (before retrain),475,AA_pure,ID,0.388761,ID,1
AA-only (before retrain),476,AA_pure,ID,0.521917,ID,1
AA-only (before retrain),477,AA_pure,ID,0.78904,ID,1
AA-only (before retrain),478,AA_pure,ID,0.585798,ID,1
AA-only (before retrain),479,AA_pure,ID,0.809898,OOD,0
AA-only (before retrain),480,AA_pure,ID,0.403467,ID,1
AA-only (before retrain),481,AA_pure,ID,0.901866,OOD,0
AA-only (before retrain),482,AA_pure,ID,0.529403,ID,1
AA-only (before retrain),483,AA_pure,ID,0.592637,ID,1
AA-only (before retrain),484,AA_pure,ID,0.504988,ID,1
AA-only (before retrain),485,AA_pure,ID,0.590837,ID,1
AA-only (before retrain),486,AA_pure,ID,0.514433,ID,1
AA-only (before retrain),487,AA_pure,ID,0.50557,ID,1
AA-only (before retrain),488,AA_pure,ID,0.406843,ID,1
AA-only (before retrain),489,AA_pure,ID,0.547685,ID,1
AA-only (before retrain),490,AA_pure,ID,0.55675,ID,1
AA-only (before retrain),491,AA_pure,ID,0.449908,ID,1
AA-only (before retrain),492,AA_pure,ID,0.502263,ID,1
AA-only (before retrain),493,AA_pure,ID,0.787858,ID,1
AA-only (before retrain),494,AA_pure,ID,0.545503,ID,1
AA-only (before retrain),495,AA_pure,ID,0.493549,ID,1
AA-only (before retrain),496,AA_pure,ID,0.614547,ID,1
AA-only (before retrain),497,AA_pure,ID,0.35052,ID,1
AA-only (before retrain),498,AA_pure,ID,0.459932,ID,1
AA-only (before retrain),499,AA_pure,ID,0.513113,ID,1
AA-only (before retrain),500,AA_pure,ID,1.0,OOD,0
AA-only (before retrain),501,AA_pure,ID,0.813851,OOD,0
AA-only (before retrain),502,AA_pure,ID,0.650786,ID,1
AA-only (before retrain),503,AA_pure,ID,0.599123,ID,1
AA-only (before retrain),504,AA_pure,ID,0.812386,OOD,0
AA-only (before retrain),505,AA_pure,ID,0.462576,ID,1
AA-only (before retrain),506,AA_pure,ID,0.620852,ID,1
AA-only (before retrain),507,AA_pure,ID,0.343689,ID,1
AA-only (before retrain),508,AA_pure,ID,0.463994,ID,1
AA-only (before retrain),509,AA_pure,ID,0.371532,ID,1
AA-only (before retrain),510,AA_pure,ID,0.518544,ID,1
AA-only (before retrain),511,AA_pure,ID,0.480889,ID,1
AA-only (before retrain),512,AA_pure,ID,0.604752,ID,1
AA-only (before retrain),513,AA_pure,ID,0.586316,ID,1
AA-only (before retrain),514,AA_pure,ID,0.700302,ID,1
AA-only (before retrain),515,AA_pure,ID,0.479669,ID,1
AA-only (before retrain),516,AA_pure,ID,0.743009,ID,1
AA-only (before retrain),517,AA_pure,ID,0.475186,ID,1
AA-only (before retrain),518,AA_pure,ID,0.706662,ID,1
AA-only (before retrain),519,AA_pure,ID,0.422193,ID,1
AA-only (before retrain),520,AA_pure,ID,0.458964,ID,1
AA-only (before retrain),521,AA_pure,ID,0.607128,ID,1
AA-only (before retrain),522,AA_pure,ID,0.445072,ID,1
AA-only (before retrain),523,AA_pure,ID,0.853256,OOD,0
AA-only (before retrain),524,AA_pure,ID,0.514584,ID,1
AA-only (before retrain),525,AA_pure,ID,0.553081,ID,1
AA-only (before retrain),526,AA_pure,ID,0.517473,ID,1
AA-only (before retrain),527,AA_pure,ID,0.481127,ID,1
AA-only (before retrain),528,AA_pure,ID,0.531127,ID,1
AA-only (before retrain),529,AA_pure,ID,0.353677,ID,1
AA-only (before retrain),530,AA_pure,ID,0.500426,ID,1
AA-only (before retrain),531,AA_pure,ID,0.513535,ID,1
AA-only (before retrain),532,AA_pure,ID,0.508564,ID,1
AA-only (before retrain),533,AA_pure,ID,0.449155,ID,1
AA-only (before retrain),534,AA_pure,ID,0.448133,ID,1
AA-only (before retrain),535,AA_pure,ID,0.59738,ID,1
AA-only (before retrain),536,AA_pure,ID,0.602804,ID,1
AA-only (before retrain),537,AA_pure,ID,0.43908,ID,1
AA-only (before retrain),538,AA_pure,ID,0.45689,ID,1
AA-only (before retrain),539,AA_pure,ID,0.960864,OOD,0
AA-only (before retrain),540,AA_pure,ID,0.573495,ID,1
AA-only (before retrain),541,AA_pure,ID,0.479336,ID,1
AA-only (before retrain),542,AA_pure,ID,0.694689,ID,1
AA-only (before retrain),543,AA_pure,ID,0.497538,ID,1
AA-only (before retrain),544,AA_pure,ID,0.581456,ID,1
AA-only (before retrain),545,AA_pure,ID,0.440862,ID,1
AA-only (before retrain),546,AA_pure,ID,0.485719,ID,1
AA-only (before retrain),547,AA_pure,ID,0.87661,OOD,0
AA-only (before retrain),548,AA_pure,ID,0.609502,ID,1
AA-only (before retrain),549,AA_pure,ID,0.444104,ID,1
AA-only (before retrain),550,AA_pure,ID,0.485446,ID,1
AA-only (before retrain),551,AA_pure,ID,0.811039,OOD,0
AA-only (before retrain),552,AA_pure,ID,0.437455,ID,1
AA-only (before retrain),553,AA_pure,ID,0.486764,ID,1
AA-only (before retrain),554,AA_pure,ID,0.427501,ID,1
AA-only (before retrain),555,AA_pure,ID,0.437586,ID,1
AA-only (before retrain),556,AA_pure,ID,0.644666,ID,1
AA-only (before retrain),557,AA_pure,ID,0.525005,ID,1
AA-only (before retrain),558,AA_pure,ID,0.444217,ID,1
AA-only (before retrain),559,AA_pure,ID,0.723228,ID,1
AA-only (before retrain),560,AA_pure,ID,0.600838,ID,1
AA-only (before retrain),561,AA_pure,ID,0.477794,ID,1
AA-only (before retrain),562,AA_pure,ID,0.42906,ID,1
AA-only (before retrain),563,AA_pure,ID,0.543093,ID,1
AA-only (before retrain),564,AA_pure,ID,0.420584,ID,1
AA-only (before retrain),565,AA_pure,ID,0.390165,ID,1
AA-only (before retrain),566,AA_pure,ID,0.52522,ID,1
AA-only (before retrain),567,AA_pure,ID,0.510952,ID,1
AA-only (before retrain),568,AA_pure,ID,0.443715,ID,1
AA-only (before retrain),569,AA_pure,ID,0.502381,ID,1
AA-only (before retrain),570,AA_pure,ID,0.610274,ID,1
AA-only (before retrain),571,AA_pure,ID,0.518252,ID,1
AA-only (before retrain),572,AA_pure,ID,0.579052,ID,1
AA-only (before retrain),573,AA_pure,ID,0.505643,ID,1
AA-only (before retrain),574,AA_pure,ID,0.426381,ID,1
AA-only (before retrain),575,AA_pure,ID,0.575107,ID,1
AA-only (before retrain),576,AA_pure,ID,0.433951,ID,1
AA-only (before retrain),577,AA_pure,ID,0.864052,OOD,0
AA-only (before retrain),578,AA_pure,ID,0.583256,ID,1
AA-only (before retrain),579,AA_pure,ID,0.445823,ID,1
AA-only (before retrain),580,AA_pure,ID,0.717421,ID,1
AA-only (before retrain),581,AA_pure,ID,0.480163,ID,1
AA-only (before retrain),582,AA_pure,ID,0.770559,ID,1
AA-only (before retrain),583,AA_pure,ID,0.489805,ID,1
AA-only (before retrain),584,AA_pure,ID,0.870394,OOD,0
AA-only (before retrain),585,AA_pure,ID,0.552624,ID,1
AA-only (before retrain),586,AA_pure,ID,0.413314,ID,1
AA-only (before retrain),587,AA_pure,ID,0.440646,ID,1
AA-only (before retrain),588,AA_pure,ID,0.597165,ID,1
AA-only (before retrain),589,AA_pure,ID,0.447052,ID,1
AA-only (before retrain),590,AA_pure,ID,0.446533,ID,1
AA-only (before retrain),591,AA_pure,ID,0.541111,ID,1
AA-only (before retrain),592,AA_pure,ID,0.645865,ID,1
AA-only (before retrain),593,AA_pure,ID,0.521861,ID,1
AA-only (before retrain),594,AA_pure,ID,0.601019,ID,1
AA-only (before retrain),595,AA_pure,ID,0.458897,ID,1
AA-only (before retrain),596,AA_pure,ID,0.780369,ID,1
AA-only (before retrain),597,AA_pure,ID,0.550661,ID,1
AA-only (before retrain),598,AA_pure,ID,0.622974,ID,1
AA-only (before retrain),599,AA_pure,ID,0.607117,ID,1
AA-only (before retrain),600,AA_pure,ID,0.625816,ID,1
AA-only (before retrain),601,AA_pure,ID,0.484648,ID,1
AA-only (before retrain),602,AA_pure,ID,0.469868,ID,1
AA-only (before retrain),603,AA_pure,ID,0.585959,ID,1
AA-only (before retrain),604,AA_pure,ID,0.438906,ID,1
AA-only (before retrain),605,AA_pure,ID,0.498988,ID,1
AA-only (before retrain),606,AA_pure,ID,0.60361,ID,1
AA-only (before retrain),607,AA_pure,ID,0.456909,ID,1
AA-only (before retrain),608,AA_pure,ID,0.549234,ID,1
AA-only (before retrain),609,AA_pure,ID,0.572992,ID,1
AA-only (before retrain),610,AA_pure,ID,0.516498,ID,1
AA-only (before retrain),611,AA_pure,ID,0.505033,ID,1
AA-only (before retrain),612,AA_pure,ID,0.676879,ID,1
AA-only (before retrain),613,AA_pure,ID,0.469722,ID,1
AA-only (before retrain),614,AA_pure,ID,0.3604,ID,1
AA-only (before retrain),615,AA_pure,ID,0.506701,ID,1
AA-only (before retrain),616,AA_pure,ID,0.428379,ID,1
AA-only (before retrain),617,AA_pure,ID,0.467431,ID,1
AA-only (before retrain),618,AA_pure,ID,0.44298,ID,1
AA-only (before retrain),619,AA_pure,ID,0.662291,ID,1
AA-only (before retrain),620,AA_pure,ID,0.400872,ID,1
AA-only (before retrain),621,AA_pure,ID,0.513346,ID,1
AA-only (before retrain),622,AA_pure,ID,0.789364,ID,1
AA-only (before retrain),623,AA_pure,ID,0.646194,ID,1
AA-only (before retrain),624,AA_pure,ID,0.667842,ID,1
AA-only (before retrain),625,AA_pure,ID,0.965243,OOD,0
AA-only (before retrain),626,AA_pure,ID,0.588793,ID,1
AA-only (before retrain),627,AA_pure,ID,0.490246,ID,1
AA-only (before retrain),628,AA_pure,ID,0.479645,ID,1
AA-only (before retrain),629,AA_pure,ID,0.526795,ID,1
AA-only (before retrain),630,AA_pure,ID,0.488562,ID,1
AA-only (before retrain),631,AA_pure,ID,0.385582,ID,1
AA-only (before retrain),632,AA_pure,ID,0.634998,ID,1
AA-only (before retrain),633,AA_pure,ID,0.380506,ID,1
AA-only (before retrain),634,AA_pure,ID,0.529985,ID,1
AA-only (before retrain),635,AA_pure,ID,0.416252,ID,1
AA-only (before retrain),636,AA_pure,ID,0.436528,ID,1
AA-only (before retrain),637,AA_pure,ID,0.562215,ID,1
AA-only (before retrain),638,AA_pure,ID,0.602343,ID,1
AA-only (before retrain),639,AA_pure,ID,0.462346,ID,1
AA-only (before retrain),640,AA_pure,ID,0.516655,ID,1
AA-only (before retrain),641,AA_pure,ID,0.92019,OOD,0
AA-only (before retrain),642,AA_pure,ID,0.566476,ID,1
AA-only (before retrain),643,AA_pure,ID,0.453465,ID,1
AA-only (before retrain),644,AA_pure,ID,0.371016,ID,1
AA-only (before retrain),645,AA_pure,ID,0.508476,ID,1
AA-only (before retrain),646,AA_pure,ID,0.39414,ID,1
AA-only (before retrain),647,AA_pure,ID,0.767532,ID,1
AA-only (before retrain),648,AA_pure,ID,0.6544,ID,1
AA-only (before retrain),649,AA_pure,ID,0.497471,ID,1
AA-only (before retrain),650,AA_pure,ID,0.768605,ID,1
AA-only (before retrain),651,AA_pure,ID,0.586895,ID,1
AA-only (before retrain),652,AA_pure,ID,0.490164,ID,1
AA-only (before retrain),653,AA_pure,ID,0.594571,ID,1
AA-only (before retrain),654,AA_pure,ID,0.349358,ID,1
AA-only (before retrain),655,AA_pure,ID,0.533823,ID,1
AA-only (before retrain),656,AA_pure,ID,0.42211,ID,1
AA-only (before retrain),657,AA_pure,ID,0.512387,ID,1
AA-only (before retrain),658,AA_pure,ID,0.442538,ID,1
AA-only (before retrain),659,AA_pure,ID,0.397446,ID,1
AA-only (before retrain),660,AA_pure,ID,0.409347,ID,1
AA-only (before retrain),661,AA_pure,ID,0.421228,ID,1
AA-only (before retrain),662,AA_pure,ID,0.461909,ID,1
AA-only (before retrain),663,AA_pure,ID,0.380705,ID,1
AA-only (before retrain),664,AA_pure,ID,0.774116,ID,1
AA-only (before retrain),665,AA_pure,ID,0.608431,ID,1
AA-only (before retrain),666,AA_pure,ID,0.389436,ID,1
AA-only (before retrain),667,AA_pure,ID,0.549557,ID,1
AA-only (before retrain),668,AA_pure,ID,0.564152,ID,1
AA-only (before retrain),669,AA_pure,ID,0.457711,ID,1
AA-only (before retrain),670,AA_pure,ID,0.456507,ID,1
AA-only (before retrain),671,AA_pure,ID,0.79433,ID,1
AA-only (before retrain),672,AA_pure,ID,0.517101,ID,1
AA-only (before retrain),673,AA_pure,ID,0.460279,ID,1
AA-only (before retrain),674,AA_pure,ID,0.500956,ID,1
AA-only (before retrain),675,AA_pure,ID,0.36209,ID,1
AA-only (before retrain),676,AA_pure,ID,0.655664,ID,1
AA-only (before retrain),677,AA_pure,ID,0.915426,OOD,0
AA-only (before retrain),678,AA_pure,ID,0.610605,ID,1
AA-only (before retrain),679,AA_pure,ID,0.647909,ID,1
AA-only (before retrain),680,AA_pure,ID,0.535744,ID,1
AA-only (before retrain),681,AA_pure,ID,0.521356,ID,1
AA-only (before retrain),682,AA_pure,ID,0.45924,ID,1
AA-only (before retrain),683,AA_pure,ID,0.572778,ID,1
AA-only (before retrain),684,AA_pure,ID,0.544989,ID,1
AA-only (before retrain),685,AA_pure,ID,0.951555,OOD,0
AA-only (before retrain),686,AA_pure,ID,0.567481,ID,1
AA-only (before retrain),687,AA_pure,ID,0.368491,ID,1
AA-only (before retrain),688,AA_pure,ID,0.748064,ID,1
AA-only (before retrain),689,AA_pure,ID,0.474697,ID,1
AA-only (before retrain),690,AA_pure,ID,0.604017,ID,1
AA-only (before retrain),691,AA_pure,ID,0.612005,ID,1
AA-only (before retrain),692,AA_pure,ID,0.508115,ID,1
AA-only (before retrain),693,AA_pure,ID,0.487668,ID,1
AA-only (before retrain),694,AA_pure,ID,0.415762,ID,1
AA-only (before retrain),695,AA_pure,ID,0.774149,ID,1
AA-only (before retrain),696,AA_pure,ID,0.388937,ID,1
AA-only (before retrain),697,AA_pure,ID,0.5458,ID,1
AA-only (before retrain),698,AA_pure,ID,0.37717,ID,1
AA-only (before retrain),699,AA_pure,ID,0.597452,ID,1
AA-only (before retrain),700,AA_pure,ID,0.30947,ID,1
AA-only (before retrain),701,AA_pure,ID,0.592603,ID,1
AA-only (before retrain),702,AA_pure,ID,0.849845,OOD,0
AA-only (before retrain),703,AA_pure,ID,0.561303,ID,1
AA-only (before retrain),704,AA_pure,ID,0.486599,ID,1
AA-only (before retrain),705,AA_pure,ID,0.515705,ID,1
AA-only (before retrain),706,AA_pure,ID,0.826859,OOD,0
AA-only (before retrain),707,AA_pure,ID,0.95492,OOD,0
AA-only (before retrain),708,AA_pure,ID,0.434355,ID,1
AA-only (before retrain),709,AA_pure,ID,0.510703,ID,1
AA-only (before retrain),710,AA_pure,ID,0.831766,OOD,0
AA-only (before retrain),711,AA_pure,ID,0.63966,ID,1
AA-only (before retrain),712,AA_pure,ID,0.482888,ID,1
AA-only (before retrain),713,AA_pure,ID,0.547103,ID,1
AA-only (before retrain),714,AA_pure,ID,0.459421,ID,1
AA-only (before retrain),715,AA_pure,ID,0.545597,ID,1
AA-only (before retrain),716,AA_pure,ID,0.556601,ID,1
AA-only (before retrain),717,AA_pure,ID,0.492156,ID,1
AA-only (before retrain),718,AA_pure,ID,0.581611,ID,1
AA-only (before retrain),719,AA_pure,ID,0.485704,ID,1
AA-only (before retrain),720,AA_pure,ID,0.58272,ID,1
AA-only (before retrain),721,AA_pure,ID,0.630188,ID,1
AA-only (before retrain),722,AA_pure,ID,0.640015,ID,1
AA-only (before retrain),723,AA_pure,ID,1.0,OOD,0
AA-only (before retrain),724,AA_pure,ID,0.42619,ID,1
AA-only (before retrain),725,AA_pure,ID,0.53255,ID,1
AA-only (before retrain),726,AA_pure,ID,0.454173,ID,1
AA-only (before retrain),727,AA_pure,ID,0.654859,ID,1
AA-only (before retrain),728,AA_pure,ID,0.453739,ID,1
AA-only (before retrain),729,AA_pure,ID,0.662679,ID,1
AA-only (before retrain),730,AA_pure,ID,0.491779,ID,1
AA-only (before retrain),731,AA_pure,ID,0.602358,ID,1
AA-only (before retrain),732,AA_pure,ID,0.529682,ID,1
AA-only (before retrain),733,AA_pure,ID,0.591142,ID,1
AA-only (before retrain),734,AA_pure,ID,0.531956,ID,1
AA-only (before retrain),735,AA_pure,ID,0.348403,ID,1
AA-only (before retrain),736,AA_pure,ID,0.658871,ID,1
AA-only (before retrain),737,AA_pure,ID,0.449669,ID,1
AA-only (before retrain),738,AA_pure,ID,0.582717,ID,1
AA-only (before retrain),739,AA_pure,ID,0.423201,ID,1
AA-only (before retrain),740,AA_pure,ID,0.371161,ID,1
AA-only (before retrain),741,AA_pure,ID,0.535763,ID,1
AA-only (before retrain),742,AA_pure,ID,0.415803,ID,1
AA-only (before retrain),743,AA_pure,ID,0.461451,ID,1
AA-only (before retrain),744,AA_pure,ID,0.725467,ID,1
AA-only (before retrain),745,AA_pure,ID,0.797082,ID,1
AA-only (before retrain),746,AA_pure,ID,0.463588,ID,1
AA-only (before retrain),747,AA_pure,ID,0.571296,ID,1
AA-only (before retrain),748,AA_pure,ID,0.507471,ID,1
AA-only (before retrain),749,AA_pure,ID,0.45906,ID,1
AA-only (before retrain),750,AA_pure,ID,0.449438,ID,1
AA-only (before retrain),751,AA_pure,ID,0.469087,ID,1
AA-only (before retrain),752,AA_pure,ID,0.556796,ID,1
AA-only (before retrain),753,AA_pure,ID,0.494546,ID,1
AA-only (before retrain),754,AA_pure,ID,0.600734,ID,1
AA-only (before retrain),755,AA_pure,ID,0.490042,ID,1
AA-only (before retrain),756,AA_pure,ID,0.636725,ID,1
AA-only (before retrain),757,AA_pure,ID,0.495616,ID,1
AA-only (before retrain),758,AA_pure,ID,0.66312,ID,1
AA-only (before retrain),759,AA_pure,ID,0.533883,ID,1
AA-only (before retrain),760,AA_pure,ID,0.472093,ID,1
AA-only (before retrain),761,AA_pure,ID,0.516341,ID,1
AA-only (before retrain),762,AA_pure,ID,0.42124,ID,1
AA-only (before retrain),763,AA_pure,ID,0.615724,ID,1
AA-only (before retrain),764,AA_pure,ID,0.531787,ID,1
AA-only (before retrain),765,AA_pure,ID,0.366189,ID,1
AA-only (before retrain),766,AA_pure,ID,0.413945,ID,1
AA-only (before retrain),767,AA_pure,ID,0.54394,ID,1
AA-only (before retrain),768,AA_pure,ID,0.465919,ID,1
AA-only (before retrain),769,AA_pure,ID,0.736066,ID,1
AA-only (before retrain),770,AA_pure,ID,0.554594,ID,1
AA-only (before retrain),771,AA_pure,ID,0.502611,ID,1
AA-only (before retrain),772,AA_pure,ID,0.665407,ID,1
AA-only (before retrain),773,AA_pure,ID,0.547516,ID,1
AA-only (before retrain),774,AA_pure,ID,0.500279,ID,1
AA-only (before retrain),775,AA_pure,ID,0.704933,ID,1
AA-only (before retrain),776,AA_pure,ID,0.414719,ID,1
AA-only (before retrain),777,AA_pure,ID,0.428459,ID,1
AA-only (before retrain),778,AA_pure,ID,0.345638,ID,1
AA-only (before retrain),779,AA_pure,ID,0.442315,ID,1
AA-only (before retrain),780,AA_pure,ID,0.526936,ID,1
AA-only (before retrain),781,AA_pure,ID,0.502887,ID,1
AA-only (before retrain),782,AA_pure,ID,0.439037,ID,1
AA-only (before retrain),783,AA_pure,ID,0.552578,ID,1
AA-only (before retrain),784,AA_pure,ID,0.369453,ID,1
AA-only (before retrain),785,AA_pure,ID,0.512086,ID,1
AA-only (before retrain),786,AA_pure,ID,0.463122,ID,1
AA-only (before retrain),787,AA_pure,ID,0.512816,ID,1
AA-only (before retrain),788,AA_pure,ID,0.607271,ID,1
AA-only (before retrain),789,AA_pure,ID,0.57519,ID,1
AA-only (before retrain),790,AA_pure,ID,0.757915,ID,1
AA-only (before retrain),791,AA_pure,ID,0.589641,ID,1
AA-only (before retrain),792,AA_pure,ID,0.580382,ID,1
AA-only (before retrain),793,AA_pure,ID,0.498373,ID,1
AA-only (before retrain),794,AA_pure,ID,0.536312,ID,1
AA-only (before retrain),795,AA_pure,ID,0.625765,ID,1
AA-only (before retrain),796,AA_pure,ID,0.483332,ID,1
AA-only (before retrain),797,AA_pure,ID,0.531612,ID,1
AA-only (before retrain),798,AA_pure,ID,0.585777,ID,1
AA-only (before retrain),799,AA_pure,ID,0.550411,ID,1
AA-only (before retrain),800,AA_pure,ID,0.521032,ID,1
AA-only (before retrain),801,AA_pure,ID,0.683919,ID,1
AA-only (before retrain),802,AA_pure,ID,0.710906,ID,1
AA-only (before retrain),803,AA_pure,ID,0.422575,ID,1
AA-only (before retrain),804,AA_pure,ID,0.405814,ID,1
AA-only (before retrain),805,AA_pure,ID,0.488776,ID,1
AA-only (before retrain),806,AA_pure,ID,0.417945,ID,1
AA-only (before retrain),807,AA_pure,ID,0.372446,ID,1
AA-only (before retrain),808,AA_pure,ID,0.48837,ID,1
AA-only (before retrain),809,AA_pure,ID,0.74578,ID,1
AA-only (before retrain),810,AA_pure,ID,0.446245,ID,1
AA-only (before retrain),811,AA_pure,ID,0.568268,ID,1
AA-only (before retrain),812,AA_pure,ID,0.439492,ID,1
AA-only (before retrain),813,AA_pure,ID,0.589718,ID,1
AA-only (before retrain),814,AA_pure,ID,0.528244,ID,1
AA-only (before retrain),815,AA_pure,ID,0.920533,OOD,0
AA-only (before retrain),816,AA_pure,ID,0.661278,ID,1
AA-only (before retrain),817,AA_pure,ID,0.591823,ID,1
AA-only (before retrain),818,AA_pure,ID,0.562308,ID,1
AA-only (before retrain),819,AA_pure,ID,0.77342,ID,1
AA-only (before retrain),820,AA_pure,ID,0.469048,ID,1
AA-only (before retrain),821,AA_pure,ID,0.420609,ID,1
AA-only (before retrain),822,AA_pure,ID,0.600971,ID,1
AA-only (before retrain),823,AA_pure,ID,0.639373,ID,1
AA-only (before retrain),824,AA_pure,ID,0.476474,ID,1
AA-only (before retrain),825,AA_pure,ID,0.479551,ID,1
AA-only (before retrain),826,AA_pure,ID,0.415877,ID,1
AA-only (before retrain),827,AA_pure,ID,0.489275,ID,1
AA-only (before retrain),828,AA_pure,ID,0.426674,ID,1
AA-only (before retrain),829,AA_pure,ID,0.609473,ID,1
AA-only (before retrain),830,AA_pure,ID,0.541514,ID,1
AA-only (before retrain),831,AA_pure,ID,0.475144,ID,1
AA-only (before retrain),832,AA_pure,ID,0.485,ID,1
AA-only (before retrain),833,AA_pure,ID,0.507681,ID,1
AA-only (before retrain),834,AA_pure,ID,0.581374,ID,1
AA-only (before retrain),835,AA_pure,ID,0.668638,ID,1
